"seen","have","manually_corrected_title","tags_csv_list","ended_with_right_paren","type_of_media","source_of_item","who_csv_list","aka_slsh_list","characters_csv_list","video_wrapper","series_in","imdb_id","imdb_added_to_list_on","imdb_changed_on_list_on","release_year","imdb_rating","runtime_in_minutes","votes","released_on","directors_csv_list","imdb_my_rating","imd_my_rating_made_on","date_watched","last_save_time","creation_date"
,"y","Abbott and Costello Meet the Invisible Man (1951)","Comedy, Slapstick, Monster","y","Movie",,,,,,,,,,,,,,,,,,,,
,"y","Abbott and Costello Meet Captain Kidd (1952)","Comedy, Slapstick","y","Movie",,,,,,,,,,,,,,,,,,,,
"y","y","Abbott and Costello Meet the Killer Boris Karloff (1949)","Comedy, Monster","y","Movie",,,,,"Svengoolie",,,,,,,,,,,,,,,
"y","y","Abbott and Costello Meet Dr. Jekyll and Mr. Hyde (1953)","Comedy, Horror, Mystery, Sci-Fi, Monster","y","Movie","IMDB: Watch List",,,,,,"tt0276751",,,"2002","7.1","101","189350","4/26/2002 12:00:00 AM","Paul Weitz, Chris Weitz","7","10/26/2023 12:00:00 AM",,"45316.63454861111","45227.53674768518"
,"y","Abbott and Costello Meet the Keystone Kops (1955)","Slapstick","y","Movie",,,,,,,,,,,,,,,,,,,,
"y","","ABC Afterschool Specials (1972)",,"y","TV Series",,,,,,,"tt2194499",,,"2013","7.8","123","373872","6/27/2013 12:00:00 AM","Richard Curtis","7","10/27/2023 12:00:00 AM",,"45316.63454861111","45227.53674768518"
"y",,"ABC's Wide World of Sports (1961)","Sports, Live","y","TV Series",,,,,,,,,,,,,,,,,,,,
"y","","About a Boy (2002)","Comedy, Drama, Romance","y","Movie","IMDB:Ratings",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","About Time (2013)","Comedy, Drama, Fantasy, Romance, Sci-Fi","y","Movie","IMDB:Ratings",,,,,,"tt0101264","10/28/2023 12:00:00 AM","10/28/2023 12:00:00 AM","1990","2.9","87","2275","12/18/1990 12:00:00 AM","Damian Lee",,,,"45316.63454861111","45227.53674768518"
"y","","Above Suspicion (2009)",,"y","TV Series","Memory",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"started","y","Abraxas: Guardian of the Universe (1990)","Action, Drama, Sci-Fi, Stupid","y","Movie","IMDB: Watch List","Jessie Ventura",,,,,"tt0043338",,,"1951","8.1","111","38306","6/14/1951 12:00:00 AM","Billy Wilder","7","10/28/2023 12:00:00 AM",,"45316.63454861111","45227.53674768518"
"y","","Absentia (2017)","Murder, Mystery, Serial Killer, Kidnapped, Torture, Girl Boss","y","TV Series","Streaming",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","Ace in the Hole (1951)","Drama, Film-Noir","y","Movie","IMDB:Ratings",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","Ace Ventura: Pet Detective (1994)",,"y","Movie","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","Ace Ventura: When Nature Calls (1995)",,"y","Movie","Memory",,,,,,"tt2935510","10/17/2023 12:00:00 AM","10/17/2023 12:00:00 AM","2019","6.5","123","253840","8/29/2019 12:00:00 AM","James Gray",,,,"45316.63454861111","45227.53674768518"
"?","","Act of Valor (2012)",,"y","Movie","Keep",,,,,,"tt8548830","10/28/2023 12:00:00 AM","10/28/2023 12:00:00 AM","2018","6.4","60","1819","5/3/2018 12:00:00 AM",,,,,"45316.63454861111","45227.53674768518"
,"y","Ad Astra (2019)","Adventure, Drama, Mystery, Sci-Fi, Thriller","y","Movie","IMDB: Watch List",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","Ad Vitam (2018)","Crime, Drama, Mystery, Sci-Fi","y","TV Series","IMDB: Watch List",,,,,,"tt0044231",,,"1952","7.7","30","4313","9/19/1952 12:00:00 AM",,"6","10/27/2023 12:00:00 AM",,"45316.63454861111","45227.53674768518"
"?","","Adaptation. (2002)",,"y","Movie","Keep",,,,,,"tt0402022",,,"2005","5.4","93","131572","12/1/2005 12:00:00 AM","Karyn Kusama","5","10/27/2023 12:00:00 AM",,"45316.63454861111","45227.53674768518"
"y","","Adventures of Superman (1952)","Action, Adventure, Crime, Family, Sci-Fi","y","TV Series","IMDB:Ratings",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","y","Æon Flux (2005)","Action, Adventure, Sci-Fi, Thriller","y","Movie","IMDB:Ratings",,,,,,"tt10243676","10/17/2023 12:00:00 AM","10/17/2023 12:00:00 AM","2021","5.5","129","883","8/7/2021 12:00:00 AM","Bertrand Mandico",,,,"45316.63454861111","45227.53674768518"
"?",,"Affliction (1997)","Drama, Mystery, Thriller","y","Movie",,,,,,,,,,,,,,,,,,,,
"y","y","Africa Screams (1949)","Comedy, Slapstick, Jungle","y","Movie",,,,,,,"tt8633464","10/17/2023 12:00:00 AM","10/17/2023 12:00:00 AM","2021","6.7","96","20957","7/8/2021 12:00:00 AM","Kogonada",,,,"45316.63454861111","45227.53674768518"
,"","After Blue (2021)","Fantasy, Sci-Fi","y","Movie","IMDB: Watch List",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","After Yang (2021)","Drama, Sci-Fi","y","Movie","IMDB: Watch List",,,,,,"tt1564368","12/31/2022 12:00:00 AM","12/31/2022 12:00:00 AM","2014","4.8","92","2090","7/18/2014 12:00:00 AM","PÃ©ter Engert",,,,"45316.63454861111","45227.53674768518"
"y","xx","AfterMASH (1983)",,"y","TV Series",,,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"?","","Aftermath (2014)","Horror, Sci-Fi, Thriller","y","Movie","IMDB: Watch List",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"?","","Against The Ice (2022)","Comedy","y","Movie","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"?","","Agatha (1979)",,"y","Movie","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","Agatha and the Truth of Murder (2018)","Murder, Mystery","y","TV Movie",,,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","d","Agatha Christie's Marple (2004)",,"y","TV Series",,,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","Agatha Raisin (2014)","Mystery, P.I., Murder, Small Village, Comedy","y","TV Series","Memory",,,,,,"tt3475734","6/5/2023 12:00:00 AM","6/5/2023 12:00:00 AM","2015","7.8","42","87627","1/6/2015 12:00:00 AM",,,,,"45316.63454861111","45227.53674768518"
,"","Age of Heroes (2011)",,"y","Movie","Keep",,,,,,"tt2364582",,,"2013","7.5","45","223391","7/19/2013 12:00:00 AM",,"8","10/27/2023 12:00:00 AM",,"45316.63454861111","45227.53674768518"
,"d","Agent Carter (2015)","Action, Adventure, Crime, Drama, Mystery, Sci-Fi","y","TV Series","IMDB: Watch List",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","Agents of S.H.I.E.L.D. (2013)","Action, Adventure, Drama, Sci-Fi, Thriller","y","TV Series","IMDB:Ratings",,,,,,"tt0068182","10/26/2023 12:00:00 AM","10/26/2023 12:00:00 AM","1972","7.8","95","60407","12/29/1972 12:00:00 AM","Werner Herzog",,,,"45316.63454861111","45227.53674768518"
"y","","Agnes of God (1985)",,"y","Movie","Keep",,,,,,"tt25968178","6/5/2023 12:00:00 AM","6/5/2023 12:00:00 AM","2023","8.2",,"20","4/7/2023 12:00:00 AM",,,,,"45316.63454861111","45227.53674768518"
"s","","Aguirre, the Wrath of God (1972)","Action, Adventure, Biography, Drama, History","y","Movie","IMDB: Watch List",,,,,,"tt2091478","10/18/2023 12:00:00 AM","10/18/2023 12:00:00 AM","2015","5.1","95","12456","8/14/2015 12:00:00 AM","Christian Cantamessa",,,,"45316.63454861111","45227.53674768518"
,"","AI Generated Object Show (2023)","Animation, Comedy, Sci-Fi","y","TV Series","IMDB: Watch List",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","Air (2015)","Drama, Sci-Fi, Thriller","y","Movie","IMDB: Watch List",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","x","Air Force One (1997)",,"y","Movie","Keep",,,,,,"tt0094625","10/27/2023 12:00:00 AM","10/27/2023 12:00:00 AM","1988","8","124","198760","7/16/1988 12:00:00 AM","Katsuhiro Ã”tomo",,,,"45316.63454861111","45227.53674768518"
"y","x","Airplane! (1980)",,"y","Movie","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"m","Akira (1988)","Animation, Action, Drama, Fantasy, Sci-Fi, Thriller","y","Movie","IMDB: Watch List",,,,,,"tt12204810","6/5/2023 12:00:00 AM","6/5/2023 12:00:00 AM","2020","7.2",,"2076","4/24/2020 12:00:00 AM",,,,,"45316.63454861111","45227.53674768518"
"d","","Al Murray's Great British Pub Quiz (2019)","Quiz Show, Comedy, Panel","y","TV Series","Keep",,,,,,"tt0103639",,,"1992","8","90","451530","11/8/1992 12:00:00 AM","Ron Clements, John Musker","8","10/29/2023 12:00:00 AM",,"45316.63454861111","45227.53674768518"
,"","Al Nehaya (2020)","Action, Drama, Sci-Fi","y","TV Series","IMDB: Watch List",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","Aladdin (1992)","Animation, Adventure, Comedy, Family, Fantasy, Musical, Romance","y","Movie","IMDB:Ratings",,,,,,"tt0346491",,,"2004","5.6","175","174439","11/16/2004 12:00:00 AM","Oliver Stone","5","10/26/2023 12:00:00 AM",,"45316.63454861111","45227.53674768518"
"y","?","Alan Davies: As Yet Untitled (2014)","Foul Mouth","y","TV Series",,,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","Alexander (2004)","Action, Biography, Drama, History, War","y","Movie","IMDB:Ratings",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"?","","Alfie (1966)",,"y","Movie","Keep",,,,,,"tt0285333","6/5/2023 12:00:00 AM","6/5/2023 12:00:00 AM","2001","7.6","42","53556","9/30/2001 12:00:00 AM",,,,,"45316.63454861111","45227.53674768518"
"?","","Alfred Hitchcock Presents (1962)",,"y","TV Series",,,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","Alias (2001)","Action, Drama, Mystery, Sci-Fi, Thriller","y","TV Series","IMDB: Watch List",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","Alice (1990)",,"y","Movie","Keep",,,,,,"tt0078748",,,"1979","8.5","117","924665","5/25/1979 12:00:00 AM","Ridley Scott","8","10/19/2023 12:00:00 AM",,"45316.63454861111","45227.53674768518"
,"","Alice Nevers (2019)",,"y","TV Series","Keep",,,,,,"tt0404756","12/31/2022 12:00:00 AM","12/31/2022 12:00:00 AM","2005","4.4","88","4288","3/26/2005 12:00:00 AM","Josh Becker",,,,"45316.63454861111","45227.53674768518"
"y","","Alien (1979)","Horror, Sci-Fi","y","Movie","IMDB:Ratings",,,,,,"tt5453522","10/17/2023 12:00:00 AM","10/17/2023 12:00:00 AM","2018","5.7","101","3774","8/7/2018 12:00:00 AM","Michael G. Cooney",,,,"45316.63454861111","45227.53674768518"
,"","Alien Apocalypse (2005)","Adventure, Sci-Fi","y","TV Movie","IMDB: Watch List",,,,,,"tt14134070","10/28/2023 12:00:00 AM","10/28/2023 12:00:00 AM","2021","2.8","87","939","2/26/2021 12:00:00 AM","Mario N. Bonassin",,,,"45316.63454861111","45227.53674768518"
,"","Alien Code (2018)","Mystery, Sci-Fi, Thriller","y","Movie","IMDB: Watch List",,,,,,"tt0327409",,,"2003","5.1","92","4664","7/19/2003 12:00:00 AM","Ron Krauss","6","10/28/2023 12:00:00 AM",,"45316.63454861111","45227.53674768518"
"y","","Alien Conquest (2021)","Sci-Fi, Geek out, Actual Science, Mars, Alien Invasion, Actual Chemistry, Same Plot As Original War of the Worlds, Reasonable Ending, ""We've got to go"" Trope, Importance of Family","y","Movie","Prime Video",,,,,,"tt20601506","10/17/2023 12:00:00 AM","10/17/2023 12:00:00 AM","2023","1.9","73","379","4/11/2023 12:00:00 AM","Fred Searle",,,,"45316.63454861111","45227.53674768518"
"y","","Alien Hunter (2003)","Action, Adventure, Sci-Fi, Thriller","y","Movie","IMDB:Ratings",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","Alien Invasion (2023)","Horror, Sci-Fi","y","Movie","IMDB: Watch List",,,,,,"tt0094631","10/17/2023 12:00:00 AM","10/17/2023 12:00:00 AM","1988","6.3","91","16378","10/7/1988 12:00:00 AM","Graham Baker",,,,"45316.63454861111","45227.53674768518"
,"","Alien Invasion: S.U.M.1 (2017)",,"y","TV Series","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","Alien Nation (1989)","Action, Sci-Fi","y","Movie","IMDB: Watch List",,,,,,"tt12698678","10/17/2023 12:00:00 AM","10/17/2023 12:00:00 AM","2023","4.9","82","857","6/3/2023 12:00:00 AM","Alan Maxson",,,,"45316.63454861111","45227.53674768518"
"?","","Alien Outpost (2014)",,"y","TV Series","Keep",,,,,,"tt0118583",,,"1997","6.2","109","258450","11/6/1997 12:00:00 AM","Jean-Pierre Jeunet","7","10/27/2023 12:00:00 AM",,"45316.63454861111","45227.53674768518"
,"","Alien Planet (2023)","Sci-Fi","y","Movie","IMDB: Watch List",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","Alien Resurrection (1997)","Action, Horror, Sci-Fi","y","Movie","IMDB:Ratings",,,,,,"tt10209920","10/28/2023 12:00:00 AM","10/28/2023 12:00:00 AM","2024",,"90",,"12/29/2024 12:00:00 AM","Jeffrey Schneider",,,,"45316.63454861111","45227.53674768518"
,"","Alien Tornado (2012)",,"y","TV Movie","Keep",,,,,,"tt7309938","10/28/2023 12:00:00 AM","10/28/2023 12:00:00 AM","2017","6.7","7","1664","8/15/2017 12:00:00 AM","Matthew Thorne",,,,"45316.63454861111","45227.53674768518"
,"","Alien Wars: Judgement Day (2024)","Sci-Fi","y","Movie","IMDB: Watch List",,,,,,"tt6571148","10/28/2023 12:00:00 AM","10/28/2023 12:00:00 AM","2017","6.6","5","4734","2/22/2017 12:00:00 AM","Luke Scott",,,,"45316.63454861111","45227.53674768518"
,"","Alien: Covenant - Advent (2017)","Short, Horror, Sci-Fi","y","Video","IMDB: Watch List",,,,,,"tt6878760","10/28/2023 12:00:00 AM","10/28/2023 12:00:00 AM","2017","7","3","5267","4/22/2017 12:00:00 AM","Ridley Scott",,,,"45316.63454861111","45227.53674768518"
,"","Alien: Covenant - Prologue: Last Supper (2017)","Short, Drama, Sci-Fi","y","Short","IMDB: Watch List",,,,,,"tt2316204",,,"2017","6.4","122","295445","5/4/2017 12:00:00 AM","Ridley Scott","7","10/27/2023 12:00:00 AM",,"45316.63454861111","45227.53674768518"
,"","Alien: Covenant - Prologue: The Crossing (2017)","Short, Horror, Sci-Fi","y","Short","IMDB: Watch List",,,,,,"tt9861934","6/5/2023 12:00:00 AM","6/5/2023 12:00:00 AM","2019","6.2",,"332","2/28/2019 12:00:00 AM",,,,,"45316.63454861111","45227.53674768518"
"y","","Alien: Covenant (2017)","Horror, Sci-Fi, Thriller","y","Movie","IMDB:Ratings",,,,,,"tt18412256","10/27/2023 12:00:00 AM","10/27/2023 12:00:00 AM","2024",,,,"8/14/2024 12:00:00 AM","Fede Alvarez",,,,"45316.63454861111","45227.53674768518"
,"","Alien: Isolation (2019)","Animation, Horror, Sci-Fi, Thriller","y","TV Series","IMDB: Watch List",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"w","","Alien: Romulus (2024)","Horror, Sci-Fi","y","Movie","IMDB: Watch List",,,,,,"tt0096786","10/17/2023 12:00:00 AM","10/17/2023 12:00:00 AM","1990","3.2","93","1795","2/8/1990 12:00:00 AM","Fred Olen Ray",,,,"45316.63454861111","45227.53674768518"
"y","","Alienate (2016)",,"y","Movie","Keep",,,,,,"tt20168564","10/27/2023 12:00:00 AM","10/27/2023 12:00:00 AM","2022","6.2","142","4392","7/20/2022 12:00:00 AM","Dong-hoon Choi",,,,"45316.63454861111","45227.53674768518"
,"","Alienator (1990)","Action, Drama, Fantasy, Sci-Fi","y","Movie","IMDB: Watch List",,,,,,"tt0090605",,,"1986","8.4","137","746404","7/14/1986 12:00:00 AM","James Cameron","9","10/27/2023 12:00:00 AM",,"45316.63454861111","45227.53674768518"
,"","Alienoid (2022)","Action, Adventure, Fantasy, Sci-Fi, Korean","y","Movie","IMDB: Watch List",,,,,,"tt0758730","10/27/2023 12:00:00 AM","10/27/2023 12:00:00 AM","2007","4.6","94","130972","12/25/2007 12:00:00 AM","Greg Strause, Colin Strause",,,,"45316.63454861111","45227.53674768518"
"y","","Aliens (1986)","Action, Adventure, Sci-Fi, Thriller","y","Movie","IMDB:Ratings",,"Oegye+in 1bu",,,,"tt22535196","10/17/2023 12:00:00 AM","10/17/2023 12:00:00 AM","2023","8.8","108","228","8/18/2023 12:00:00 AM","Rui Constantino",,,,"45316.63454861111","45227.53674768518"
"y","y","Aliens vs. Predator - Requiem (2007)","Action, Adventure, Horror, Sci-Fi, Thriller","y","Movie","IMDB: Watch List",,,,,,"tt0103644",,,"1992","6.4","114","313139","5/19/1992 12:00:00 AM","David Fincher","5","10/27/2023 12:00:00 AM",,"45316.63454861111","45227.53674768518"
,"","Aliens: The Awakening (2023)","Action, Fantasy, Sci-Fi","y","Movie","IMDB: Watch List",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","Aliens³ (1992)","Action, Horror, Sci-Fi","y","Movie","IMDB:Ratings",,,,,,"tt3356610","6/5/2023 12:00:00 AM","6/5/2023 12:00:00 AM","2013","2.1",,"78","11/23/2013 12:00:00 AM",,,,,"45316.63454861111","45227.53674768518"
"?","","All About Eve (1950)",,"y","Movie","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","All American Doctor Who (2013)","Adventure, Comedy, Sci-Fi","y","TV Series","IMDB: Watch List",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","All Creatures Great and Small (1978)",,"y","TV Series","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"m","","All Dogs Go to Heaven (1989)",,"y","Movie","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","All in the Family (1971)",,"y","TV Series","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","All of Me (1984)",,"y","Movie","Memory",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","All Quiet on the Western Front (1930)",,"y","Movie","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","All That Jazz (1979)",,"y","Movie","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","All the Beautiful Horses (2000)",,"y","Movie","Keep","Brad Pitt",,,,,"tt0074119","10/26/2023 12:00:00 AM","10/26/2023 12:00:00 AM","1976","7.9","138","122940","4/4/1976 12:00:00 AM","Alan J. Pakula",,,,"45316.63454861111","45227.53674768518"
,"","All the King's Men (1949)",,"y","Movie","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"?","","All the President's Men (1976)","Drama, History, Thriller","y","Movie","IMDB: Watch List",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","y","All the Sins (2019)",,"y","TV Series","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","Allegro non Troppo (1976)",,"y","Movie","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","Allied (2016)",,"y","Movie","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","Almost Famous (2000)",,"y","Movie","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","Along Came a Spider (2001)",,"y","Movie","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","Along Came Polly (2004)",,"y","Movie","Keep",,,,,,"tt0058898","12/31/2022 12:00:00 AM","12/31/2022 12:00:00 AM","1965","7","99","26947","5/5/1965 12:00:00 AM","Jean-Luc Godard",,,,"45316.63454861111","45227.53674768518"
,"","Alphas (2011)",,"y","TV Series","Keep",,,,,,"tt2261227",,,"2018","7.9","60","183228","1/11/2018 12:00:00 AM",,"8","10/27/2023 12:00:00 AM",,"45316.63454861111","45227.53674768518"
,"","Alphaville (1965)","Drama, Mystery, Sci-Fi, Thriller","y","Movie","IMDB: Watch List",,,,,,"tt20834182","10/17/2023 12:00:00 AM","10/17/2023 12:00:00 AM","2023","5.3","120","115","5/21/2023 12:00:00 AM","Jorge Ameer",,,,"45316.63454861111","45227.53674768518"
"y","","Altered Carbon (2018)","Action, Drama, Sci-Fi","y","TV Series","IMDB:Ratings",,,,,,"tt0080360",,,"1980","6.9","102","37481","12/25/1980 12:00:00 AM","Ken Russell","8","10/19/2023 12:00:00 AM",,"45316.63454861111","45227.53674768518"
,"","Altered Perceptions (2023)","Horror, Mystery, Sci-Fi, Thriller","y","Movie","IMDB: Watch List",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","Altered States (1980)","Horror, Sci-Fi, Thriller","y","Movie","IMDB:Ratings",,,,,,"tt0086879",,,"1984","8.4","160","418965","9/6/1984 12:00:00 AM","Milos Forman","7","10/29/2023 12:00:00 AM",,"45316.63454861111","45227.53674768518"
"y","","Always (1989)",,"y","Movie","Keep",,,,,,"tt0092546",,,"1987","6.2","85","12403","9/18/1987 12:00:00 AM","Carl Gottlieb, Joe Dante, Peter Horton, Robert K. Weiss, John Landis","5","10/27/2023 12:00:00 AM",,"45316.63454861111","45227.53674768518"
"y","","Amadeus (1984)","Biography, Drama, Music","y","Movie","IMDB:Ratings",,,,,,"tt0090627","10/17/2023 12:00:00 AM","10/17/2023 12:00:00 AM","1986","4.2","76","1236","10/29/1986 12:00:00 AM","Alejandro Sessa",,,,"45316.63454861111","45227.53674768518"
"y","","Amazon Women on the Moon (1987)","Comedy, Sci-Fi","y","Movie","IMDB:Ratings",,,,,,"tt0169547",,,"1999","8.3","122","1190111","9/8/1999 12:00:00 AM","Sam Mendes","8","10/29/2023 12:00:00 AM",,"45316.63454861111","45227.53674768518"
,"","Amazons (1986)","Action, Adventure, Fantasy, Sci-Fi","y","Movie","IMDB: Watch List",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","America's Most Wanted (1988)",,"y","TV Series",,,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","American Beauty (1999)","Drama","y","Movie","IMDB:Ratings",,,,,,"tt0120586",,,"1998","8.5","119","1163115","7/1/1998 12:00:00 AM","Tony Kaye","7","10/29/2023 12:00:00 AM",,"45316.63454861111","45227.53674768518"
"y","","American Dreamz (2006)",,"y","Movie","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"x","","American Graffiti (1973)",,"y","Movie","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","c","American History X (1998)","Crime, Drama","y","Movie","IMDB:Ratings",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","American Made (2017)",,"y","Movie","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","American Psycho (2000)",,"y","Movie","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"s","","American Sniper (2014)",,"y","Movie","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","American Sweethearts (2001)",,"y","Movie","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
